name,brand,opening_hours,lat,lon,city,state,customer_id,segment,geofence_radius_m,warehouse_code
Walmart Supercenter,Walmart,,29.3192884,-100.9556492,Ciudad Acuna,Coahuila,0635660716,silver,150,CEDI-02
Walmart Express,Walmart,,21.1596119,-86.8197395,Cancun,Quintana Roo,0562248773,gold,150,CEDI-01
Walmart,Walmart,,25.8071194,-100.22328,Fraccionamiento Cosmopolis Octavo Sector,Nuevo Leon,0156444914,bronze,150,CEDI-02
Walmart Express,Walmart,,21.1121062,-86.8413163,Alfredo V. Bonfil,Quintana Roo,0589895817,silver,150,CEDI-01
Walmart,Walmart,,25.6453693,-100.1681501,Valle de Juarez,Nuevo Leon,0011862425,gold,150,CEDI-02
Walmart Supercenter,Walmart,,31.6722874,-106.3863173,Socorro,Texas,0474488897,gold,150,CEDI-08
Walmart Express,Walmart,,21.0013614,-89.5931361,Merida,Yucatan,0353823158,bronze,150,CEDI-01
Walmart,Walmart,,19.0562996,-98.1601438,Casa Blanca,Puebla,0623244124,bronze,150,CEDI-10
Walmart,Walmart,,19.068167,-98.1746352,Puebla,Puebla,0846968681,silver,150,CEDI-10
Walmart Express,Walmart,,18.9834761,-98.1950896,18 de Marzo,Puebla,0633292859,silver,150,CEDI-10
Walmart,Walmart,,19.0194063,-98.198253,Puebla,Puebla,0862668493,gold,150,CEDI-10
Walmart,Walmart,,18.9865291,-98.2398805,El Capulo (La Quebradora),Puebla,0737437064,gold,150,CEDI-10
Walmart,Walmart,,18.99726,-98.2790175,Santa Clara,Puebla,0147763964,gold,150,CEDI-10
Walmart Express,Walmart,,19.0496416,-98.2481638,Santiago Momoxpan,Puebla,0248097599,silver,150,CEDI-10
Walmart,Walmart,,25.8669084,-97.4762507,Heroica Matamoros,Tamaulipas,0727947944,silver,150,CEDI-02
Walmart Express,Walmart,,19.3182206,-99.2111505,Magdalena Contreras,Mexico City,0678656329,silver,150,CEDI-10
Walmart,Walmart,,32.6212346,-115.506706,Vinas del Sol,Baja California,0575270176,bronze,150,CEDI-04
Walmart,Walmart,,18.1024748,-96.1336721,Tuxtepec,Oaxaca,0536714588,gold,150,CEDI-03
Walmart,Walmart,,25.780021,-100.2147237,Fraccionamiento Cosmopolis Octavo Sector,Nuevo Leon,0220836544,bronze,150,CEDI-02
Walmart,Walmart,,20.9864077,-89.6161048,Merida,Yucatan,0838393152,silver,150,CEDI-01
Walmart Supercenter,Walmart,,22.1096145,-100.8923382,La Pila,San Luis Potosi,0568509230,silver,150,CEDI-07
Walmart,Walmart,,31.3080925,-113.521563,Puerto Penasco,Sonora,0369395607,silver,150,CEDI-04
Walmart Supercenter,Walmart,,32.5756063,-116.617677,Tecate,Baja California,0679879988,gold,150,CEDI-04
Walmart Supercenter,Walmart,,22.8893504,-109.9090489,Cabo San Lucas,Baja California Sur,0279229525,silver,150,CEDI-12
Walmart,Walmart,,29.1265335,-111.0218707,Hermosillo,Sonora,0230336452,bronze,150,CEDI-06
Soriana Híper,Soriana,,20.6297708,-105.2300811,Puerto Vallarta,Jalisco,0541329332,bronze,150,CEDI-11
MEGA Soriana,Soriana,Mo-Su 07:00-23:00,20.6754029,-103.4290771,Guadalajara,Jalisco,0214603840,silver,150,CEDI-11
Soriana,Soriana,,19.3841452,-99.1889298,Colonia del Valle,Mexico City,0802682126,silver,150,CEDI-10
Soriana,Soriana,24/7,19.3792057,-99.1863072,Colonia del Valle,Mexico City,0280432586,silver,150,CEDI-10
Soriana,Soriana,,19.3759927,-99.1632964,Colonia del Valle,Mexico City,0227074582,bronze,150,CEDI-10
Soriana,Soriana,,25.7059962,-100.3384935,Monterrey,Nuevo Leon,0625148053,silver,150,CEDI-02
Soriana,Soriana,,25.6876915,-100.3247648,Monterrey,Nuevo Leon,0575123121,silver,150,CEDI-02
MEGA Soriana,Soriana,,21.1064703,-101.6607536,Leon,Guanajuato,0426861273,silver,150,CEDI-07
Soriana,Soriana,,19.3183365,-98.2213968,San Buenaventura Atempan,Tlaxcala,0796818014,silver,150,CEDI-10
Soriana Mercado,Soriana,,16.8591719,-99.8936712,Acapulco de Juarez,Guerrero,0423330644,gold,150,CEDI-10
Soriana Híper,Soriana,,17.6478802,-101.5434665,Ixtapa-Zihuatanejo,Guerrero,0028684195,bronze,150,CEDI-10
Soriana,Soriana,,24.0267981,-104.6632537,Victoria de Durango,Durango,0978057162,gold,150,CEDI-05
Soriana,Soriana,,24.0440865,-104.6306074,Victoria de Durango,Durango,0544422783,silver,150,CEDI-05
Soriana,Soriana,,16.7482223,-93.0807664,Tuxtla Gutierrez,Chiapas,0518332432,bronze,150,CEDI-09
Soriana,Soriana,,19.3860571,-99.1636083,Colonia del Valle,Mexico City,0292390882,gold,150,CEDI-10
Soriana,Soriana,,19.3695502,-99.1577107,Colonia del Valle,Mexico City,0924256773,silver,150,CEDI-10
MEGA Soriana,Soriana,,21.152557,-86.8451583,Cancun,Quintana Roo,0436731989,gold,150,CEDI-01
Soriana,Soriana,,19.4097135,-98.1460992,Apizaco,Tlaxcala,0132416574,bronze,150,CEDI-10
Soriana,Soriana,Mo-Fr 08:30-20:00,18.1437612,-94.4743709,Coatzacoalcos,Veracruz,0603665657,bronze,150,CEDI-09
Soriana,Soriana,Mo-Su 08:30-22:00,18.1220624,-94.4437755,Coatzacoalcos,Veracruz,0702343608,bronze,150,CEDI-09
MEGA Soriana,Soriana,,19.0659537,-98.2121305,Puebla,Puebla,0934860663,silver,150,CEDI-10
MEGA Soriana,Soriana,,20.6989881,-103.3372332,Zapopan,Jalisco,0365385842,bronze,150,CEDI-11
Soriana Híper,Soriana,,19.0393052,-98.2069474,Puebla,Puebla,0417888457,bronze,150,CEDI-10
Soriana,Soriana,,18.6512642,-91.8051555,Ciudad del Carmen,Campeche,0508094899,bronze,150,CEDI-09
Soriana Híper,Soriana,,25.5649455,-103.4415288,Torreon,Coahuila,0476174209,gold,150,CEDI-05
Soriana,Soriana,Mo-Su 08:00-22:00,19.5706372,-99.0419955,Colonia el Salado,Mexico,0240109993,gold,150,CEDI-10
Soriana,Soriana,,25.6390756,-100.2825621,Guadalupe,Nuevo Leon,0110985740,bronze,150,CEDI-02
Soriana,Soriana,,25.4572742,-101.0106287,Saltillo,Coahuila,0114812747,gold,150,CEDI-02
MEGA Soriana,Soriana,,20.6983508,-103.3866739,Zapopan2,Jalisco,0291382469,bronze,150,CEDI-11
Soriana,Soriana,,23.2475456,-106.4370472,Mazatlan,Sinaloa,0600575403,bronze,150,CEDI-05
Soriana Híper,Soriana,,19.1039259,-104.3268237,Manzanillo,Colima,0546744618,gold,150,CEDI-11
MEGA Soriana,Soriana,,17.0808036,-96.7116019,Oaxaca de Juarez,Oaxaca,0558123919,bronze,150,CEDI-03
MEGA Soriana,Soriana,,20.3009505,-103.1900251,Chapala,Jalisco,0638944141,gold,150,CEDI-11
Soriana Mercado,Soriana,,25.4030868,-101.0270577,Saltillo,Coahuila,0759931452,silver,150,CEDI-02
Soriana,Soriana,,20.7325339,-103.4523311,Nuevo Mexico,Jalisco,0165782727,silver,150,CEDI-11
MEGA Soriana,Soriana,,19.1608115,-96.1074154,Veracruz,Veracruz,0524292362,silver,150,CEDI-03
Soriana,Soriana,,25.683014,-100.3570995,Garza Garcia,Nuevo Leon,0586533066,silver,150,CEDI-02
Soriana,Soriana,,16.858422,-99.8904878,Acapulco de Juarez,Guerrero,0829075086,gold,150,CEDI-10
MEGA Soriana,Soriana,,25.6719453,-100.4208926,San Pedro Garza Garcia,Nuevo Leon,0904022190,silver,150,CEDI-02
MEGA Soriana,Soriana,,25.6890472,-100.4550875,Santa Catarina,Nuevo Leon,0605692554,gold,150,CEDI-02
Soriana,Soriana,,25.7204199,-100.3816898,San Pedro Garza Garcia,Nuevo Leon,0806335766,silver,150,CEDI-02
Soriana,Soriana,,25.6611256,-100.2140791,Jardines de la Silla (Jardines),Nuevo Leon,0571708893,silver,150,CEDI-02
Soriana,Soriana,,25.7883834,-100.3206177,General Escobedo,Nuevo Leon,0984617094,gold,150,CEDI-02
MEGA Soriana,Soriana,,20.5797787,-103.4481842,La Tijera,Jalisco,0740877476,bronze,150,CEDI-11
Soriana Mercado,Soriana,,20.7059752,-103.3478231,Zapopan,Jalisco,0294933342,gold,150,CEDI-11
Soriana,Soriana,,32.6396416,-115.4513356,Mexicali,Baja California,0640085369,silver,150,CEDI-04
Soriana,Soriana,,27.0610546,-109.440554,Navojoa,Sonora,0227687077,silver,150,CEDI-06
Soriana,Soriana,,25.6883421,-100.255616,Guadalupe,Nuevo Leon,0880464805,silver,150,CEDI-02
Soriana,Soriana,,24.8165681,-107.3644829,Culiacan,Sinaloa,0407199784,silver,150,CEDI-12
MEGA Soriana,Soriana,,22.7615117,-102.5473902,Guadalupe,Zacatecas,0631284809,bronze,150,CEDI-05
Soriana Híper,Soriana,,22.2989134,-97.8761346,Tampico,Tamaulipas,0150252928,bronze,150,CEDI-13
Soriana Mercado,Soriana,,28.1845791,-105.483959,Ciudad Delicias,Chihuahua,0081635518,bronze,150,CEDI-08
MEGA Soriana,Soriana,,19.4643767,-99.0564684,Venustiano Carranza,Mexico City,0141417719,bronze,150,CEDI-10
Soriana,Soriana,,19.3848539,-99.0746673,Iztacalco,Mexico City,0980900046,bronze,150,CEDI-10
Soriana,Soriana,,24.0309923,-104.6482578,Victoria de Durango,Durango,0633687675,gold,150,CEDI-05
MEGA Soriana,Soriana,Mo-Su 08:00-22:00,21.0198148,-101.2599534,Guanajuato,Guanajuato,0213637121,silver,150,CEDI-07
Soriana,Soriana,,20.6757945,-101.3401184,Irapuato,Guanajuato,0300966697,bronze,150,CEDI-07
Soriana Híper,Soriana,,32.6218173,-115.4780813,Mexicali,Baja California,0585511997,bronze,150,CEDI-04
MEGA Soriana,Soriana,,17.9692972,-92.9710724,Villahermosa,Tabasco,0546403836,silver,150,CEDI-09
MEGA Soriana,Soriana,,17.9723372,-92.9236657,Villahermosa,Tabasco,0908029114,gold,150,CEDI-09
Soriana,Soriana,,21.9672015,-99.0000574,Ciudad Valles,San Luis Potosi,0448848708,silver,150,CEDI-13
MEGA Soriana,Soriana,,18.9329037,-99.2324104,Cuernavaca,Morelos,0652377980,silver,150,CEDI-10
MEGA Soriana,Soriana,,25.6639416,-100.3840816,Garza Garcia,Nuevo Leon,0853464009,silver,150,CEDI-02
Soriana,Soriana,,20.5320379,-100.8378572,Celaya,Guanajuato,0150144121,gold,150,CEDI-07
Soriana,Soriana,Mo-Su 07:00-22:00,20.6154121,-100.4046084,Santiago de Queretaro,Queretaro,0185359225,bronze,150,CEDI-07
Soriana,Soriana,,32.483201,-114.7794048,San Luis,Arizona,0250655686,bronze,150,CEDI-04
Soriana,Soriana,,19.5512938,-99.0183372,Colonia el Salado,Mexico,0751394789,gold,150,CEDI-10
Soriana,Soriana,,23.2397944,-106.4426538,Mazatlan,Sinaloa,0069232380,gold,150,CEDI-05
Soriana,Soriana,,25.7584904,-103.0017615,San Pedro de Las Colonias,Coahuila,0464288890,silver,150,CEDI-05
MEGA Soriana,Soriana,,21.1488501,-86.8361877,Cancun,Quintana Roo,0260299943,silver,150,CEDI-01
Soriana Súper,Soriana,,32.4496037,-114.7811299,San Luis Rio Colorado,Sonora,0445912307,silver,150,CEDI-04
MEGA Soriana,Soriana,,31.7353561,-106.4274594,Ciudad Juarez,Chihuahua,0935374260,silver,150,CEDI-08
Soriana Híper,Soriana,,25.5149516,-103.4159025,Torreon,Coahuila,0709135330,bronze,150,CEDI-05
Soriana,Soriana,,32.4641376,-114.7527303,San Luis Rio Colorado,Sonora,0041847392,silver,150,CEDI-04
MEGA Soriana,Soriana,,19.410555,-98.9260343,Santa Martha,Mexico,0134583808,bronze,150,CEDI-10
Soriana,Soriana,,19.4294268,-98.9604163,Santa Maria Chimalhuacan,Mexico,0847805445,bronze,150,CEDI-10
Soriana,Soriana,"Mo-Su,PH 08:00-22:00",19.3950186,-98.9715633,Poligonos,Mexico,0358152855,bronze,150,CEDI-10
Soriana,Soriana,,29.082692,-110.9812965,Hermosillo,Sonora,0028477530,silver,150,CEDI-06
Soriana Express Tizimín,Soriana,,21.1405521,-88.1479927,Tizimin,Yucatan,0447275676,silver,150,CEDI-01
Soriana,Soriana,Mo-Su 08:00-23:00,18.1441883,-94.4294244,Coatzacoalcos,Veracruz,0157868730,bronze,150,CEDI-09
Soriana,Soriana,,20.126214,-98.7580127,Pachuca de Soto,Hidalgo,0725296492,bronze,150,CEDI-10
Soriana,Soriana,,20.0545855,-98.7827492,La Colonia,Hidalgo,0119980723,gold,150,CEDI-10
Soriana,Soriana,,18.1421663,-92.8637227,Macultepec,Tabasco,0145185043,bronze,150,CEDI-09
MEGA Soriana,Soriana,,28.7381623,-106.1328444,Chihuahua,Chihuahua,0599380866,bronze,150,CEDI-08
Soriana,Soriana,,19.4708517,-99.171036,Azcapotzalco,Mexico City,0145336381,gold,150,CEDI-10
MEGA Soriana,Soriana,,18.9998539,-98.2301974,Puebla,Puebla,0984338393,silver,150,CEDI-10
MEGA Soriana,Soriana,,28.7051679,-106.1292695,Chihuahua,Chihuahua,0966421335,gold,150,CEDI-08
Soriana,Soriana,,25.6669435,-100.4593459,Santa Catarina,Nuevo Leon,0095334913,silver,150,CEDI-02
Soriana,Soriana,,19.042836,-98.1641778,Puebla,Puebla,0741640959,gold,150,CEDI-10
Soriana,Soriana,,24.0086025,-104.6641332,Victoria de Durango,Durango,0828492890,bronze,150,CEDI-05
Soriana,Soriana,,28.6407355,-106.1025787,Chihuahua,Chihuahua,0962581229,silver,150,CEDI-08
Soriana,Soriana,,28.6288894,-106.1218706,Chihuahua,Chihuahua,0989052529,bronze,150,CEDI-08
Soriana Express,Soriana,Mo-Su 08:00-21:00,20.5451143,-104.045935,Ameca,Jalisco,0874254177,bronze,150,CEDI-11
Soriana,Soriana,,20.5649165,-100.3748313,Santiago de Queretaro,Queretaro,0498769460,bronze,150,CEDI-07
Soriana,Soriana,,25.7037299,-100.163214,Loma la Paz,Nuevo Leon,0684319144,bronze,150,CEDI-02
MEGA Soriana,Soriana,,28.6606619,-106.0944133,Chihuahua,Chihuahua,0331184265,silver,150,CEDI-08
MEGA Soriana,Soriana,,31.6491779,-106.3905288,Socorro,Texas,0433604639,silver,150,CEDI-08
Soriana,Soriana,,25.5767188,-100.001495,Cadereyta,Nuevo Leon,0933051522,silver,150,CEDI-02
Soriana,Soriana,,21.2774436,-89.6618373,Progreso de Castro,Yucatan,0579882424,gold,150,CEDI-01
MEGA Soriana,Soriana,,19.2865297,-99.653556,Toluca,Mexico,0299710300,silver,150,CEDI-10
Soriana,Soriana,Mo-Su 07:00-22:00,32.4359712,-117.0420317,Porticos de San Antonio,Baja California,0934128980,silver,150,CEDI-04
Soriana,Soriana,,21.4714314,-101.2157217,San Felipe,Guanajuato,0752908264,bronze,150,CEDI-07
Soriana,Soriana,,21.9166216,-102.2907426,Aguascalientes,Aguascalientes,0991447718,silver,150,CEDI-07
MEGA Soriana,Soriana,,19.7972428,-99.1062048,Zumpango,Mexico,0074787191,silver,150,CEDI-10
Soriana,Soriana,,20.4481589,-97.3110274,Papantla de Olarte,Veracruz,0300988062,silver,150,CEDI-13
Soriana,Soriana,,31.8660857,-116.6590815,El Sauzal,Baja California,0799220769,bronze,150,CEDI-04
Soriana Híper,Soriana,,25.7428702,-100.1753308,Apodaca,Nuevo Leon,0716474896,silver,150,CEDI-02
MEGA Soriana,Soriana,,18.897337,-99.1673052,Jiutepec,Morelos,0763421606,bronze,150,CEDI-10
Soriana,Soriana,,31.815409,-116.5960616,Ensenada,Baja California,0520558296,bronze,150,CEDI-04
Soriana Súper,Soriana,,21.1157409,-86.8808313,Alfredo V. Bonfil,Quintana Roo,0828800568,gold,150,CEDI-01
MEGA Soriana,Soriana,,19.646644,-99.2062429,Cuautitlan Izcalli,Mexico,0149458234,gold,150,CEDI-10
MEGA Soriana,Soriana,,19.2875718,-99.6883368,San Buenaventura,Mexico,0839162021,silver,150,CEDI-10
Soriana Súper,Soriana,,22.1252937,-101.0197405,San Luis Potosi,San Luis Potosi,0163123957,silver,150,CEDI-07
MEGA Soriana,Soriana,,19.4088716,-99.1843333,Polanco,Mexico City,0312791962,silver,150,CEDI-10
Soriana,Soriana,,18.9168013,-99.2377011,Cuernavaca,Morelos,0952855199,bronze,150,CEDI-10
SORIANA Mercado Express,Soriana,Mo-Su 8:00-22:00,20.691207,-88.2078298,Valladolid,Yucatan,0060033670,gold,150,CEDI-01
Soriana,Soriana,,25.6829608,-100.2996318,Monterrey,Nuevo Leon,0777153351,bronze,150,CEDI-02
Soriana,Soriana,,25.6804237,-100.2512037,Guadalupe,Nuevo Leon,0390978212,silver,150,CEDI-02
Soriana Híper,Soriana,,19.2725922,-103.7374702,Ciudad de Villa de Alvarez,Colima,0971987177,bronze,150,CEDI-11
Soriana,Soriana,,20.559433,-103.3646993,Altus Bosques,Jalisco,0146903083,bronze,150,CEDI-11
MEGA Soriana,Soriana,,20.6471168,-103.3190896,Tlaquepaque,Jalisco,0218200596,bronze,150,CEDI-11
Soriana Híper,Soriana,,20.9978808,-89.6227319,Merida,Yucatan,0168674434,gold,150,CEDI-01
MEGA Soriana,Soriana,,28.6441919,-106.0131014,Chihuahua,Chihuahua,0711321018,silver,150,CEDI-08
Soriana,Soriana,,25.5939069,-103.5035673,Gomez Palacio,Durango,0865799997,silver,150,CEDI-05
Soriana,Soriana,,18.2531132,-93.2320975,Comalcalco,Tabasco,0571895218,bronze,150,CEDI-09
Soriana,Soriana,,25.7075168,-100.285561,San Nicolas de los Garza,Nuevo Leon,0356815436,silver,150,CEDI-02
Soriana,Soriana,,16.4439225,-95.0265706,Juchitan de Zaragoza,Oaxaca,0560617521,gold,150,CEDI-09
Soriana,Soriana,,32.5144643,-116.8908731,Terrazas del Valle,Baja California,0583443042,bronze,150,CEDI-04
Soriana,Soriana,,32.5141282,-116.8875924,Terrazas del Valle,Baja California,0665416041,silver,150,CEDI-04
MEGA Soriana,Soriana,,19.4017371,-99.1588135,Benito Juarez,Mexico City,0338855802,silver,150,CEDI-10
Soriana,Soriana,,25.6606338,-100.2961813,Monterrey,Nuevo Leon,0472823206,silver,150,CEDI-02
Soriana,Soriana,,25.7146103,-100.3481448,Monterrey,Nuevo Leon,0298630933,silver,150,CEDI-02
Soriana express,Soriana,,22.9925406,-105.8611992,El Pozole,Sinaloa,0367343836,bronze,150,CEDI-05
Soriana Súper,Soriana,,26.0855458,-98.2715856,Hidalgo,Texas,0605043282,gold,150,CEDI-02
Soriana Híper,Soriana,Mo-Su 07:00-23:00,18.8834477,-96.9215419,Cordoba,Veracruz,0713099275,silver,150,CEDI-03
Soriana,Soriana,,19.5036866,-98.8803269,Texcoco de Mora,Mexico,0606647655,bronze,150,CEDI-10
MEGA Soriana,Soriana,,25.6750107,-100.4302462,Santa Catarina,Nuevo Leon,0346239966,bronze,150,CEDI-02
Soriana,Soriana,,25.6859283,-100.3194548,Monterrey,Nuevo Leon,0188772448,silver,150,CEDI-02
Soriana,Soriana,,19.334286,-99.0753203,Iztapalapa,Mexico City,0344334240,bronze,150,CEDI-10
Soriana,Soriana,,19.3494733,-99.0742166,Iztapalapa,Mexico City,0676328880,bronze,150,CEDI-10
Soriana Súper,Soriana,,21.3466641,-97.6875386,Naranjos,Veracruz,0016249789,bronze,150,CEDI-13
Soriana,Soriana,,25.726235,-100.3650728,San Nicolas de los Garza,Nuevo Leon,0644490725,bronze,150,CEDI-02
Soriana,Soriana,,25.7319748,-100.347623,San Nicolas de los Garza,Nuevo Leon,0199324945,silver,150,CEDI-02
Soriana Mercado,Soriana,,19.7258983,-101.1981947,Real Hacienda (Metropolis),Michoacan,0998461166,gold,150,CEDI-07
Soriana Híper,Soriana,,19.4269865,-102.0259305,Toreo Bajo (El Toreo Bajo),Michoacan,0402286755,silver,150,CEDI-07
Soriana,Soriana,,25.7537374,-100.2661666,San Nicolas de los Garza,Nuevo Leon,0776974951,gold,150,CEDI-02
Soriana Express,Soriana,,20.4739066,-103.4419466,Tlajomulco de Zuniga,Jalisco,0237372545,silver,150,CEDI-11
Soriana,Soriana,,18.3514976,-99.5276524,Iguala de la Independencia,Guerrero,0248242547,bronze,150,CEDI-10
Soriana Híper,Soriana,,31.2903946,-110.9462138,Nogales,Sonora,0365513547,silver,150,CEDI-06
Soriana,Soriana,,27.4849051,-109.959222,Ciudad Obregon,Sonora,0739729958,bronze,150,CEDI-06
Soriana Express,Soriana,,21.4260708,-102.577453,Teocaltiche,Jalisco,0674382326,silver,150,CEDI-07
Soriana Express,Soriana,,20.5943297,-103.3344532,Las Pintas de Arriba,Jalisco,0162240816,bronze,150,CEDI-11
Soriana,Soriana,,25.6413608,-100.1816465,Jardines de la Silla (Jardines),Nuevo Leon,0809700621,silver,150,CEDI-02
Soriana,Soriana,,20.6594002,-103.3981929,Guadalajara,Jalisco,0227561974,silver,150,CEDI-11
MEGA Soriana,Soriana,,19.4513223,-99.1637908,Cuauhtemoc,Mexico City,0841126352,bronze,150,CEDI-10
MEGA Soriana,Soriana,,19.4511693,-99.1636477,Cuauhtemoc,Mexico City,0775040527,gold,150,CEDI-10
Soriana Híper,Soriana,,25.8698546,-97.4851357,Heroica Matamoros,Tamaulipas,0051510707,silver,150,CEDI-02
Soriana,Soriana,,25.8788911,-97.5220402,Heroica Matamoros,Tamaulipas,0553493099,gold,150,CEDI-02
Soriana Express Tecomán,Soriana,,18.9246768,-103.8843582,Tecoman,Colima,0634838889,bronze,150,CEDI-11
Soriana,Soriana,,23.630998,-103.6419672,Sombrerete,Zacatecas,0950235605,bronze,150,CEDI-05
Soriana,Soriana,,32.5287083,-116.978469,Tijuana,Baja California,0201432024,bronze,150,CEDI-04
Soriana,Soriana,,25.8038282,-100.3425017,General Escobedo,Nuevo Leon,0731086418,gold,150,CEDI-02
MEGA Soriana,Soriana,,19.4076741,-99.1325314,Mexico City,Mexico City,0074694055,bronze,150,CEDI-10
Soriana Mercado,Soriana,,18.8994497,-98.4330315,Atlixco,Puebla,0494748520,gold,150,CEDI-10
MEGA Soriana,Soriana,,19.2036967,-100.1334226,Valle de Bravo,Mexico,0776700060,bronze,150,CEDI-10
Soriana,Soriana,,20.6391495,-87.0708227,Playa del Carmen,Quintana Roo,0215285748,silver,150,CEDI-01
Soriana,Soriana,,25.6555358,-100.3844286,Garza Garcia,Nuevo Leon,0111930915,bronze,150,CEDI-02
Soriana,Soriana,,19.6055151,-99.2283231,Ciudad Lopez Mateos,Mexico,0970419305,silver,150,CEDI-10
MEGA Soriana,Soriana,,19.3603082,-99.1238814,Colonia Nativitas,Mexico City,0823918150,gold,150,CEDI-10
Soriana,Soriana,Mo-Su 08:00-23:00,27.4571032,-99.5134704,Nuevo Laredo,Tamaulipas,0742793569,gold,150,CEDI-02
MEGA Soriana,Soriana,Mo-Su 08:00-22:00,19.4045882,-99.0679357,Iztacalco,Mexico City,0671299008,bronze,150,CEDI-10
Soriana Híper,Soriana,,19.6883454,-101.1866674,Morelia,Michoacan,0842435531,bronze,150,CEDI-07
MEGA Soriana,Soriana,,19.5124662,-98.8834487,Texcoco de Mora,Mexico,0143376743,silver,150,CEDI-10
Soriana Súper,Soriana,Mo-Su 08:00-22:00,18.8621399,-97.1075053,Orizaba,Veracruz,0050774003,bronze,150,CEDI-03
Soriana,Soriana,,19.179984,-96.1550468,Veracruz,Veracruz,0872522235,silver,150,CEDI-03
Soriana,Soriana,,20.5521386,-100.8262187,Celaya,Guanajuato,0689263310,gold,150,CEDI-07
Soriana,Soriana,,20.5206501,-100.8291449,Celaya,Guanajuato,0534735953,silver,150,CEDI-07
MEGA Soriana,Soriana,,16.728975,-92.6582717,San Cristobal de las Casas,Chiapas,0472680981,gold,150,CEDI-09
MEGA Soriana,Soriana,,29.5497353,-104.4228677,Manuel Ojinaga,Chihuahua,0868774858,silver,150,CEDI-08
Soriana,Soriana,,25.4438238,-100.9616827,Saltillo,Coahuila,0233045288,bronze,150,CEDI-02
MEGA Soriana,Soriana,,19.3431759,-99.1071334,Iztapalapa,Mexico City,0191952433,gold,150,CEDI-10
MEGA Soriana,Soriana,,32.5306759,-117.0105449,Tijuana,Baja California,0136440606,silver,150,CEDI-04
Soriana,Soriana,,20.9475752,-97.3856953,La Victoria (La Penita),Veracruz,0307888562,silver,150,CEDI-13
Soriana,Soriana,"Mo-Su,PH 09:00-22:00",25.7341591,-100.1989359,Apodaca,Nuevo Leon,0034948850,bronze,150,CEDI-02
Soriana,Soriana,,25.7800735,-100.2856991,General Escobedo,Nuevo Leon,0739559827,silver,150,CEDI-02
MEGA Soriana,Soriana,,28.1897719,-105.4595687,Ciudad Delicias,Chihuahua,0730492020,silver,150,CEDI-08
Soriana,Soriana,,21.1549058,-86.8900264,Cancun,Quintana Roo,0864823889,silver,150,CEDI-01
Soriana,Soriana,,19.6191447,-99.0280956,Santo Tomas Chiconautla,Mexico,0356263763,silver,150,CEDI-10
Soriana,Soriana,,19.8270457,-90.5525252,Campeche,Campeche,0228545638,silver,150,CEDI-01
MEGA Soriana,Soriana,,28.6212638,-106.0492372,Chihuahua,Chihuahua,0905601112,silver,150,CEDI-08
Soriana Express,Soriana,,19.8605089,-90.4922816,Campeche,Campeche,0717750167,bronze,150,CEDI-01
Soriana,Soriana,,20.667132,-103.3598767,Guadalajara,Jalisco,0882607882,gold,150,CEDI-11
Soriana Mercado,Soriana,,25.9161616,-100.1898731,Villas de Alcala,Nuevo Leon,0169522228,gold,150,CEDI-02
Soriana Híper,Soriana,,19.3674819,-99.0048877,Los Reyes La Paz,Mexico,0170809885,silver,150,CEDI-10
Soriana Mercado,Soriana,Mo-Su 07:00-22:00,18.8462026,-97.1040881,Orizaba,Veracruz,0382674648,gold,150,CEDI-03
Soriana,Soriana,,31.8589119,-116.6053241,Ensenada,Baja California,0777657191,gold,150,CEDI-04
Soriana,Soriana,,23.1848107,-102.8627005,Fresnillo,Zacatecas,0495063191,bronze,150,CEDI-05
Soriana,Soriana,,23.8292634,-103.0413466,Rio Grande,Zacatecas,0778992178,silver,150,CEDI-05
Soriana,Soriana,,20.0599769,-97.0629369,Martinez de la Torre,Veracruz,0479222304,bronze,150,CEDI-03
Soriana,Soriana,,29.1236396,-110.9521012,Hermosillo,Sonora,0026938928,silver,150,CEDI-06
Soriana Mercado,Soriana,,19.0895285,-96.152518,Fraccionamiento Arboledas San Ramon,Veracruz,0765064741,silver,150,CEDI-03
Soriana,Soriana,,25.7794192,-100.4083274,Mitras Poniente,Nuevo Leon,0021115551,bronze,150,CEDI-02
MEGA Soriana,Soriana,,31.7230885,-106.4710497,Ciudad Juarez,Chihuahua,0832659006,gold,150,CEDI-08
Soriana Mercado,Soriana,,22.1668331,-100.9766844,San Luis Potosi,San Luis Potosi,0997954540,silver,150,CEDI-07
Soriana,Soriana,,20.2760897,-98.9526549,Actopan,Hidalgo,0866734798,gold,150,CEDI-10
Soriana Express Caborca,Soriana,,30.7151127,-112.1486614,Heroica Caborca,Sonora,0422361991,silver,150,CEDI-06
MEGA Soriana,Soriana,,25.6582787,-100.3668273,Garza Garcia,Nuevo Leon,0559143516,gold,150,CEDI-02
Soriana Express,Soriana,,19.8100933,-101.781706,Zacapu,Michoacan,0474098534,bronze,150,CEDI-07
Soriana Híper,Soriana,,21.8964875,-102.3107161,Aguascalientes,Aguascalientes,0086830431,gold,150,CEDI-07
Soriana,Soriana,,28.6670256,-106.1277641,Chihuahua,Chihuahua,0136774400,silver,150,CEDI-08
Soriana,Soriana,,32.4713937,-116.9501927,San Luis,Baja California,0374714261,gold,150,CEDI-04
Soriana,Soriana,,17.9868938,-94.5504625,Minatitlan,Veracruz,0851130596,silver,150,CEDI-09
